test_id,PM2.5,PM10,O3
dongsi_aq#0,70 ,119 ,79 
dongsi_aq#1,69 ,122 ,92 
dongsi_aq#2,71 ,121 ,99 
dongsi_aq#3,72 ,122 ,102 
dongsi_aq#4,74 ,118 ,113 
dongsi_aq#5,75 ,120 ,118 
dongsi_aq#6,77 ,124 ,122 
dongsi_aq#7,85 ,128 ,131 
dongsi_aq#8,84 ,129 ,142 
dongsi_aq#9,78 ,127 ,143 
dongsi_aq#10,81 ,130 ,139 
dongsi_aq#11,80 ,127 ,137 
dongsi_aq#12,71 ,122 ,128 
dongsi_aq#13,69 ,122 ,116 
dongsi_aq#14,73 ,122 ,106 
dongsi_aq#15,80 ,123 ,93 
dongsi_aq#16,82 ,121 ,85 
dongsi_aq#17,85 ,123 ,73 
dongsi_aq#18,86 ,130 ,71 
dongsi_aq#19,89 ,138 ,55 
dongsi_aq#20,90 ,138 ,46 
dongsi_aq#21,82 ,139 ,44 
dongsi_aq#22,78 ,131 ,41 
dongsi_aq#23,80 ,132 ,34 
dongsi_aq#24,82 ,151 ,46 
dongsi_aq#25,84 ,150 ,56 
dongsi_aq#26,85 ,153 ,78 
dongsi_aq#27,91 ,146 ,103 
dongsi_aq#28,90 ,140 ,115 
dongsi_aq#29,85 ,146 ,130 
dongsi_aq#30,81 ,144 ,133 
dongsi_aq#31,84 ,137 ,150 
dongsi_aq#32,85 ,121 ,151 
dongsi_aq#33,73 ,111 ,156 
dongsi_aq#34,74 ,115 ,155 
dongsi_aq#35,76 ,115 ,167 
dongsi_aq#36,78 ,116 ,164 
dongsi_aq#37,74 ,125 ,158 
dongsi_aq#38,74 ,129 ,141 
dongsi_aq#39,76 ,129 ,131 
dongsi_aq#40,75 ,131 ,118 
dongsi_aq#41,79 ,130 ,93 
dongsi_aq#42,80 ,125 ,79 
dongsi_aq#43,79 ,121 ,69 
dongsi_aq#44,78 ,119 ,68 
dongsi_aq#45,74 ,118 ,77 
dongsi_aq#46,75 ,114 ,74 
dongsi_aq#47,73 ,107 ,78 
tiantan_aq#0,52 ,101 ,58 
tiantan_aq#1,55 ,105 ,82 
tiantan_aq#2,55 ,112 ,95 
tiantan_aq#3,56 ,115 ,104 
tiantan_aq#4,59 ,116 ,109 
tiantan_aq#5,61 ,117 ,117 
tiantan_aq#6,60 ,118 ,119 
tiantan_aq#7,59 ,119 ,116 
tiantan_aq#8,60 ,115 ,136 
tiantan_aq#9,60 ,110 ,138 
tiantan_aq#10,57 ,118 ,140 
tiantan_aq#11,53 ,124 ,133 
tiantan_aq#12,55 ,127 ,121 
tiantan_aq#13,51 ,118 ,108 
tiantan_aq#14,56 ,131 ,93 
tiantan_aq#15,64 ,125 ,77 
tiantan_aq#16,64 ,125 ,70 
tiantan_aq#17,62 ,128 ,62 
tiantan_aq#18,63 ,128 ,57 
tiantan_aq#19,63 ,121 ,33 
tiantan_aq#20,64 ,122 ,30 
tiantan_aq#21,67 ,118 ,33 
tiantan_aq#22,66 ,120 ,34 
tiantan_aq#23,64 ,123 ,30 
tiantan_aq#24,62 ,123 ,37 
tiantan_aq#25,65 ,120 ,57 
tiantan_aq#26,64 ,118 ,74 
tiantan_aq#27,62 ,115 ,85 
tiantan_aq#28,63 ,115 ,98 
tiantan_aq#29,63 ,116 ,112 
tiantan_aq#30,60 ,121 ,117 
tiantan_aq#31,59 ,122 ,141 
tiantan_aq#32,62 ,122 ,144 
tiantan_aq#33,59 ,113 ,151 
tiantan_aq#34,59 ,114 ,149 
tiantan_aq#35,64 ,110 ,156 
tiantan_aq#36,74 ,116 ,155 
tiantan_aq#37,70 ,121 ,139 
tiantan_aq#38,69 ,134 ,134 
tiantan_aq#39,68 ,127 ,120 
tiantan_aq#40,66 ,121 ,93 
tiantan_aq#41,68 ,114 ,72 
tiantan_aq#42,74 ,114 ,64 
tiantan_aq#43,72 ,114 ,54 
tiantan_aq#44,67 ,109 ,45 
tiantan_aq#45,78 ,110 ,47 
tiantan_aq#46,71 ,101 ,49 
tiantan_aq#47,75 ,104 ,57 
guanyuan_aq#0,74 ,119 ,76 
guanyuan_aq#1,74 ,118 ,94 
guanyuan_aq#2,76 ,120 ,102 
guanyuan_aq#3,76 ,117 ,113 
guanyuan_aq#4,81 ,118 ,117 
guanyuan_aq#5,79 ,120 ,123 
guanyuan_aq#6,79 ,121 ,125 
guanyuan_aq#7,74 ,120 ,128 
guanyuan_aq#8,79 ,119 ,148 
guanyuan_aq#9,76 ,120 ,150 
guanyuan_aq#10,74 ,127 ,153 
guanyuan_aq#11,71 ,132 ,143 
guanyuan_aq#12,67 ,127 ,136 
guanyuan_aq#13,68 ,122 ,123 
guanyuan_aq#14,72 ,127 ,105 
guanyuan_aq#15,72 ,126 ,91 
guanyuan_aq#16,74 ,140 ,82 
guanyuan_aq#17,70 ,143 ,76 
guanyuan_aq#18,71 ,152 ,63 
guanyuan_aq#19,72 ,153 ,55 
guanyuan_aq#20,74 ,146 ,50 
guanyuan_aq#21,78 ,142 ,48 
guanyuan_aq#22,80 ,141 ,39 
guanyuan_aq#23,82 ,146 ,36 
guanyuan_aq#24,78 ,160 ,46 
guanyuan_aq#25,78 ,161 ,67 
guanyuan_aq#26,78 ,164 ,77 
guanyuan_aq#27,80 ,156 ,103 
guanyuan_aq#28,81 ,159 ,113 
guanyuan_aq#29,82 ,154 ,124 
guanyuan_aq#30,79 ,153 ,137 
guanyuan_aq#31,81 ,149 ,161 
guanyuan_aq#32,76 ,150 ,168 
guanyuan_aq#33,76 ,127 ,171 
guanyuan_aq#34,77 ,126 ,169 
guanyuan_aq#35,76 ,128 ,177 
guanyuan_aq#36,76 ,132 ,170 
guanyuan_aq#37,74 ,137 ,165 
guanyuan_aq#38,76 ,135 ,156 
guanyuan_aq#39,70 ,135 ,140 
guanyuan_aq#40,75 ,138 ,126 
guanyuan_aq#41,75 ,139 ,104 
guanyuan_aq#42,77 ,131 ,85 
guanyuan_aq#43,78 ,126 ,79 
guanyuan_aq#44,76 ,129 ,63 
guanyuan_aq#45,76 ,127 ,68 
guanyuan_aq#46,73 ,130 ,68 
guanyuan_aq#47,71 ,133 ,77 
wanshouxig_aq#0,74 ,130 ,70 
wanshouxig_aq#1,71 ,129 ,90 
wanshouxig_aq#2,73 ,134 ,101 
wanshouxig_aq#3,68 ,133 ,112 
wanshouxig_aq#4,74 ,132 ,115 
wanshouxig_aq#5,73 ,131 ,122 
wanshouxig_aq#6,74 ,133 ,125 
wanshouxig_aq#7,75 ,132 ,123 
wanshouxig_aq#8,76 ,139 ,128 
wanshouxig_aq#9,77 ,138 ,135 
wanshouxig_aq#10,73 ,148 ,141 
wanshouxig_aq#11,76 ,145 ,137 
wanshouxig_aq#12,74 ,139 ,123 
wanshouxig_aq#13,73 ,148 ,108 
wanshouxig_aq#14,69 ,163 ,92 
wanshouxig_aq#15,77 ,159 ,77 
wanshouxig_aq#16,83 ,156 ,68 
wanshouxig_aq#17,85 ,162 ,60 
wanshouxig_aq#18,89 ,164 ,59 
wanshouxig_aq#19,87 ,166 ,44 
wanshouxig_aq#20,87 ,156 ,36 
wanshouxig_aq#21,79 ,158 ,34 
wanshouxig_aq#22,78 ,158 ,37 
wanshouxig_aq#23,77 ,162 ,33 
wanshouxig_aq#24,79 ,163 ,39 
wanshouxig_aq#25,79 ,159 ,52 
wanshouxig_aq#26,78 ,159 ,67 
wanshouxig_aq#27,87 ,153 ,84 
wanshouxig_aq#28,86 ,144 ,95 
wanshouxig_aq#29,84 ,152 ,106 
