test_id,PM2.5,PM10,O3
dongsi_aq#0,68 ,119 ,121 
dongsi_aq#1,69 ,116 ,133 
dongsi_aq#2,63 ,118 ,140 
dongsi_aq#3,58 ,114 ,148 
dongsi_aq#4,59 ,110 ,160 
dongsi_aq#5,58 ,104 ,163 
dongsi_aq#6,49 ,105 ,151 
dongsi_aq#7,41 ,92 ,147 
dongsi_aq#8,41 ,98 ,128 
dongsi_aq#9,42 ,97 ,126 
dongsi_aq#10,43 ,111 ,123 
dongsi_aq#11,39 ,106 ,123 
dongsi_aq#12,37 ,107 ,111 
dongsi_aq#13,37 ,107 ,103 
dongsi_aq#14,44 ,108 ,89 
dongsi_aq#15,35 ,99 ,72 
dongsi_aq#16,35 ,98 ,66 
dongsi_aq#17,31 ,98 ,63 
dongsi_aq#18,34 ,96 ,48 
dongsi_aq#19,36 ,78 ,50 
dongsi_aq#20,37 ,76 ,52 
dongsi_aq#21,38 ,78 ,53 
dongsi_aq#22,40 ,79 ,61 
dongsi_aq#23,39 ,77 ,59 
dongsi_aq#24,38 ,78 ,78 
dongsi_aq#25,37 ,82 ,91 
dongsi_aq#26,38 ,84 ,101 
dongsi_aq#27,44 ,82 ,99 
dongsi_aq#28,47 ,85 ,121 
dongsi_aq#29,54 ,93 ,147 
dongsi_aq#30,51 ,94 ,158 
dongsi_aq#31,50 ,92 ,167 
dongsi_aq#32,53 ,100 ,158 
dongsi_aq#33,53 ,105 ,157 
dongsi_aq#34,56 ,112 ,149 
dongsi_aq#35,56 ,108 ,145 
dongsi_aq#36,52 ,96 ,134 
dongsi_aq#37,49 ,92 ,121 
dongsi_aq#38,45 ,86 ,111 
dongsi_aq#39,49 ,86 ,115 
dongsi_aq#40,45 ,81 ,112 
dongsi_aq#41,42 ,87 ,100 
dongsi_aq#42,42 ,85 ,82 
dongsi_aq#43,39 ,85 ,82 
dongsi_aq#44,40 ,73 ,78 
dongsi_aq#45,41 ,72 ,77 
dongsi_aq#46,41 ,74 ,79 
dongsi_aq#47,41 ,77 ,75 
tiantan_aq#0,62 ,99 ,103 
tiantan_aq#1,58 ,105 ,118 
tiantan_aq#2,52 ,114 ,130 
tiantan_aq#3,50 ,111 ,136 
tiantan_aq#4,50 ,103 ,145 
tiantan_aq#5,48 ,93 ,152 
tiantan_aq#6,47 ,91 ,142 
tiantan_aq#7,39 ,85 ,142 
tiantan_aq#8,35 ,90 ,123 
tiantan_aq#9,31 ,90 ,114 
tiantan_aq#10,32 ,97 ,118 
tiantan_aq#11,35 ,93 ,113 
tiantan_aq#12,38 ,94 ,101 
tiantan_aq#13,33 ,82 ,89 
tiantan_aq#14,37 ,76 ,76 
tiantan_aq#15,34 ,79 ,50 
tiantan_aq#16,38 ,81 ,46 
tiantan_aq#17,40 ,85 ,50 
tiantan_aq#18,41 ,95 ,52 
tiantan_aq#19,38 ,89 ,54 
tiantan_aq#20,35 ,82 ,52 
tiantan_aq#21,34 ,81 ,50 
tiantan_aq#22,34 ,74 ,53 
tiantan_aq#23,34 ,79 ,49 
tiantan_aq#24,33 ,76 ,64 
tiantan_aq#25,33 ,73 ,77 
tiantan_aq#26,34 ,75 ,81 
tiantan_aq#27,47 ,81 ,84 
tiantan_aq#28,47 ,88 ,100 
tiantan_aq#29,47 ,99 ,130 
tiantan_aq#30,43 ,94 ,138 
tiantan_aq#31,42 ,94 ,144 
tiantan_aq#32,41 ,90 ,135 
tiantan_aq#33,43 ,90 ,137 
tiantan_aq#34,43 ,89 ,135 
tiantan_aq#35,40 ,87 ,119 
tiantan_aq#36,40 ,82 ,103 
tiantan_aq#37,36 ,78 ,89 
tiantan_aq#38,33 ,72 ,91 
tiantan_aq#39,30 ,63 ,87 
tiantan_aq#40,28 ,61 ,90 
tiantan_aq#41,27 ,69 ,80 
tiantan_aq#42,25 ,70 ,75 
tiantan_aq#43,26 ,67 ,73 
tiantan_aq#44,28 ,64 ,71 
tiantan_aq#45,25 ,65 ,71 
tiantan_aq#46,26 ,67 ,71 
tiantan_aq#47,24 ,62 ,73 
guanyuan_aq#0,80 ,124 ,121 
guanyuan_aq#1,73 ,135 ,131 
guanyuan_aq#2,71 ,119 ,154 
guanyuan_aq#3,61 ,122 ,151 
guanyuan_aq#4,60 ,121 ,161 
guanyuan_aq#5,54 ,122 ,160 
guanyuan_aq#6,51 ,109 ,138 
guanyuan_aq#7,41 ,105 ,129 
guanyuan_aq#8,45 ,117 ,128 
guanyuan_aq#9,46 ,116 ,126 
guanyuan_aq#10,44 ,114 ,117 
guanyuan_aq#11,46 ,111 ,111 
guanyuan_aq#12,48 ,108 ,107 
guanyuan_aq#13,50 ,104 ,100 
guanyuan_aq#14,49 ,106 ,89 
guanyuan_aq#15,44 ,104 ,68 
guanyuan_aq#16,45 ,102 ,63 
guanyuan_aq#17,51 ,104 ,62 
guanyuan_aq#18,54 ,107 ,64 
guanyuan_aq#19,52 ,103 ,70 
guanyuan_aq#20,45 ,99 ,67 
guanyuan_aq#21,45 ,95 ,64 
guanyuan_aq#22,48 ,95 ,62 
guanyuan_aq#23,47 ,88 ,61 
guanyuan_aq#24,46 ,94 ,77 
guanyuan_aq#25,47 ,86 ,89 
guanyuan_aq#26,48 ,94 ,90 
guanyuan_aq#27,58 ,95 ,93 
guanyuan_aq#28,65 ,108 ,120 
guanyuan_aq#29,64 ,113 ,145 
guanyuan_aq#30,57 ,125 ,146 
guanyuan_aq#31,55 ,126 ,152 
guanyuan_aq#32,53 ,122 ,146 
guanyuan_aq#33,55 ,118 ,150 
guanyuan_aq#34,60 ,114 ,149 
guanyuan_aq#35,57 ,119 ,137 
guanyuan_aq#36,56 ,115 ,124 
guanyuan_aq#37,46 ,91 ,103 
guanyuan_aq#38,48 ,89 ,96 
guanyuan_aq#39,50 ,91 ,97 
guanyuan_aq#40,47 ,83 ,99 
guanyuan_aq#41,47 ,81 ,96 
guanyuan_aq#42,47 ,83 ,86 
guanyuan_aq#43,43 ,76 ,89 
guanyuan_aq#44,45 ,77 ,78 
guanyuan_aq#45,42 ,79 ,73 
guanyuan_aq#46,40 ,78 ,75 
guanyuan_aq#47,41 ,80 ,79 
wanshouxig_aq#0,85 ,131 ,113 
wanshouxig_aq#1,87 ,128 ,128 
wanshouxig_aq#2,82 ,127 ,143 
wanshouxig_aq#3,75 ,119 ,148 
wanshouxig_aq#4,76 ,116 ,152 
wanshouxig_aq#5,66 ,114 ,148 
wanshouxig_aq#6,59 ,108 ,139 
wanshouxig_aq#7,53 ,105 ,129 
wanshouxig_aq#8,50 ,109 ,118 
wanshouxig_aq#9,54 ,113 ,118 
wanshouxig_aq#10,53 ,122 ,118 
wanshouxig_aq#11,50 ,126 ,114 
wanshouxig_aq#12,48 ,129 ,110 
wanshouxig_aq#13,47 ,128 ,102 
wanshouxig_aq#14,57 ,126 ,83 
wanshouxig_aq#15,47 ,120 ,66 
wanshouxig_aq#16,48 ,123 ,60 
wanshouxig_aq#17,48 ,126 ,56 
wanshouxig_aq#18,53 ,127 ,61 
wanshouxig_aq#19,54 ,120 ,62 
wanshouxig_aq#20,55 ,110 ,63 
wanshouxig_aq#21,49 ,111 ,58 
wanshouxig_aq#22,52 ,114 ,61 
wanshouxig_aq#23,52 ,117 ,56 
wanshouxig_aq#24,48 ,107 ,67 
wanshouxig_aq#25,49 ,111 ,85 
wanshouxig_aq#26,49 ,111 ,95 
wanshouxig_aq#27,54 ,108 ,102 
wanshouxig_aq#28,57 ,113 ,111 
wanshouxig_aq#29,50 ,111 ,135 
wanshouxig_aq#30,48 ,119 ,141 
wanshouxig_aq#31,55 ,127 ,154 
wanshouxig_aq#32,48 ,116 ,135 
wanshouxig_aq#33,45 ,118 ,148 
wanshouxig_aq#34,50 ,125 ,139 
wanshouxig_aq#35,52 ,121 ,132 
wanshouxig_aq#36,51 ,119 ,120 
wanshouxig_aq#37,44 ,104 ,104 
wanshouxig_aq#38,42 ,103 ,97 
wanshouxig_aq#39,40 ,102 ,101 
wanshouxig_aq#40,37 ,105 ,106 
wanshouxig_aq#41,34 ,102 ,98 
wanshouxig_aq#42,31 ,110 ,93 
wanshouxig_aq#43,30 ,118 ,86 
wanshouxig_aq#44,41 ,106 ,82 
