test_id,PM2.5,PM10,O3
dongsi_aq#0,49 ,89 ,132 
dongsi_aq#1,48 ,86 ,152 
dongsi_aq#2,46 ,84 ,167 
dongsi_aq#3,48 ,89 ,194 
dongsi_aq#4,55 ,90 ,204 
dongsi_aq#5,71 ,90 ,204 
dongsi_aq#6,68 ,94 ,198 
dongsi_aq#7,66 ,100 ,195 
dongsi_aq#8,69 ,103 ,172 
dongsi_aq#9,71 ,103 ,168 
dongsi_aq#10,67 ,110 ,152 
dongsi_aq#11,68 ,115 ,137 
dongsi_aq#12,69 ,109 ,122 
dongsi_aq#13,63 ,106 ,108 
dongsi_aq#14,68 ,105 ,96 
dongsi_aq#15,68 ,100 ,76 
dongsi_aq#16,64 ,94 ,80 
dongsi_aq#17,62 ,95 ,77 
dongsi_aq#18,61 ,90 ,87 
dongsi_aq#19,48 ,86 ,88 
dongsi_aq#20,38 ,92 ,88 
dongsi_aq#21,24 ,94 ,84 
dongsi_aq#22,23 ,87 ,95 
dongsi_aq#23,24 ,91 ,83 
dongsi_aq#24,25 ,88 ,96 
dongsi_aq#25,24 ,95 ,101 
dongsi_aq#26,24 ,96 ,98 
dongsi_aq#27,28 ,90 ,111 
dongsi_aq#28,28 ,68 ,120 
dongsi_aq#29,29 ,61 ,129 
dongsi_aq#30,28 ,62 ,154 
dongsi_aq#31,31 ,56 ,145 
dongsi_aq#32,30 ,52 ,140 
dongsi_aq#33,29 ,59 ,139 
dongsi_aq#34,31 ,59 ,125 
dongsi_aq#35,40 ,67 ,132 
dongsi_aq#36,46 ,72 ,134 
dongsi_aq#37,38 ,71 ,121 
dongsi_aq#38,49 ,74 ,94 
dongsi_aq#39,48 ,77 ,84 
dongsi_aq#40,49 ,75 ,73 
dongsi_aq#41,51 ,76 ,65 
dongsi_aq#42,48 ,78 ,61 
dongsi_aq#43,50 ,73 ,55 
dongsi_aq#44,32 ,73 ,56 
dongsi_aq#45,31 ,68 ,65 
dongsi_aq#46,28 ,60 ,90 
dongsi_aq#47,28 ,55 ,113 
tiantan_aq#0,36 ,80 ,116 
tiantan_aq#1,41 ,77 ,140 
tiantan_aq#2,37 ,76 ,145 
tiantan_aq#3,38 ,76 ,167 
tiantan_aq#4,41 ,72 ,187 
tiantan_aq#5,43 ,83 ,187 
tiantan_aq#6,42 ,85 ,179 
tiantan_aq#7,45 ,91 ,170 
tiantan_aq#8,42 ,89 ,169 
tiantan_aq#9,44 ,93 ,156 
tiantan_aq#10,41 ,90 ,140 
tiantan_aq#11,36 ,86 ,109 
tiantan_aq#12,35 ,85 ,112 
tiantan_aq#13,34 ,87 ,106 
tiantan_aq#14,31 ,82 ,89 
tiantan_aq#15,36 ,89 ,74 
tiantan_aq#16,32 ,83 ,72 
tiantan_aq#17,30 ,86 ,71 
tiantan_aq#18,31 ,82 ,76 
tiantan_aq#19,30 ,79 ,80 
tiantan_aq#20,32 ,69 ,79 
tiantan_aq#21,25 ,73 ,84 
tiantan_aq#22,25 ,72 ,93 
tiantan_aq#23,25 ,65 ,85 
tiantan_aq#24,26 ,66 ,100 
tiantan_aq#25,27 ,65 ,95 
tiantan_aq#26,25 ,72 ,100 
tiantan_aq#27,25 ,68 ,113 
tiantan_aq#28,27 ,65 ,115 
tiantan_aq#29,29 ,63 ,115 
tiantan_aq#30,28 ,57 ,142 
tiantan_aq#31,31 ,60 ,138 
tiantan_aq#32,33 ,50 ,140 
tiantan_aq#33,33 ,53 ,132 
tiantan_aq#34,30 ,58 ,125 
tiantan_aq#35,34 ,64 ,116 
tiantan_aq#36,34 ,66 ,110 
tiantan_aq#37,26 ,71 ,94 
tiantan_aq#38,26 ,71 ,77 
tiantan_aq#39,30 ,78 ,71 
tiantan_aq#40,30 ,79 ,56 
tiantan_aq#41,38 ,83 ,48 
tiantan_aq#42,39 ,82 ,43 
tiantan_aq#43,36 ,82 ,43 
tiantan_aq#44,33 ,80 ,41 
tiantan_aq#45,33 ,75 ,56 
tiantan_aq#46,33 ,75 ,92 
tiantan_aq#47,27 ,79 ,108 
guanyuan_aq#0,50 ,104 ,144 
guanyuan_aq#1,46 ,107 ,150 
