test_id,PM2.5,PM10,O3
dongsi_aq#0,64 ,87 ,55 
dongsi_aq#1,60 ,88 ,55 
dongsi_aq#2,54 ,89 ,62 
dongsi_aq#3,57 ,91 ,63 
dongsi_aq#4,50 ,88 ,64 
dongsi_aq#5,50 ,89 ,70 
dongsi_aq#6,53 ,89 ,72 
dongsi_aq#7,56 ,90 ,71 
dongsi_aq#8,56 ,85 ,71 
dongsi_aq#9,57 ,85 ,70 
dongsi_aq#10,55 ,83 ,71 
dongsi_aq#11,49 ,81 ,79 
dongsi_aq#12,46 ,80 ,88 
dongsi_aq#13,50 ,86 ,91 
dongsi_aq#14,51 ,91 ,87 
dongsi_aq#15,47 ,101 ,83 
dongsi_aq#16,46 ,115 ,84 
dongsi_aq#17,44 ,111 ,88 
dongsi_aq#18,45 ,113 ,87 
dongsi_aq#19,50 ,111 ,69 
dongsi_aq#20,54 ,113 ,73 
dongsi_aq#21,56 ,111 ,73 
dongsi_aq#22,55 ,112 ,66 
dongsi_aq#23,55 ,117 ,60 
dongsi_aq#24,55 ,120 ,54 
dongsi_aq#25,54 ,123 ,54 
dongsi_aq#26,55 ,119 ,57 
dongsi_aq#27,52 ,117 ,74 
dongsi_aq#28,47 ,115 ,80 
dongsi_aq#29,51 ,112 ,84 
dongsi_aq#30,52 ,110 ,86 
dongsi_aq#31,51 ,109 ,87 
dongsi_aq#32,53 ,105 ,96 
dongsi_aq#33,54 ,107 ,99 
dongsi_aq#34,54 ,108 ,100 
dongsi_aq#35,53 ,106 ,91 
dongsi_aq#36,50 ,90 ,120 
dongsi_aq#37,50 ,88 ,121 
dongsi_aq#38,50 ,83 ,119 
dongsi_aq#39,49 ,69 ,118 
dongsi_aq#40,48 ,68 ,101 
dongsi_aq#41,50 ,72 ,91 
dongsi_aq#42,50 ,80 ,68 
dongsi_aq#43,48 ,76 ,68 
dongsi_aq#44,40 ,73 ,71 
dongsi_aq#45,36 ,77 ,73 
dongsi_aq#46,40 ,73 ,65 
dongsi_aq#47,39 ,74 ,61 
tiantan_aq#0,47 ,90 ,35 
tiantan_aq#1,44 ,90 ,39 
tiantan_aq#2,46 ,95 ,45 
tiantan_aq#3,45 ,103 ,49 
tiantan_aq#4,41 ,104 ,49 
tiantan_aq#5,44 ,106 ,52 
tiantan_aq#6,45 ,95 ,54 
tiantan_aq#7,46 ,95 ,50 
tiantan_aq#8,49 ,96 ,40 
tiantan_aq#9,45 ,91 ,51 
tiantan_aq#10,46 ,87 ,64 
tiantan_aq#11,43 ,89 ,66 
tiantan_aq#12,41 ,98 ,79 
tiantan_aq#13,44 ,99 ,80 
tiantan_aq#14,46 ,103 ,75 
tiantan_aq#15,47 ,107 ,67 
tiantan_aq#16,47 ,110 ,72 
tiantan_aq#17,49 ,107 ,73 
tiantan_aq#18,49 ,105 ,73 
tiantan_aq#19,48 ,102 ,58 
tiantan_aq#20,45 ,103 ,53 
tiantan_aq#21,44 ,108 ,52 
tiantan_aq#22,44 ,112 ,47 
tiantan_aq#23,46 ,115 ,43 
tiantan_aq#24,50 ,115 ,42 
tiantan_aq#25,54 ,113 ,41 
tiantan_aq#26,51 ,113 ,43 
tiantan_aq#27,47 ,110 ,58 
tiantan_aq#28,43 ,112 ,68 
tiantan_aq#29,48 ,114 ,68 
tiantan_aq#30,46 ,116 ,68 
tiantan_aq#31,50 ,118 ,75 
tiantan_aq#32,50 ,118 ,79 
tiantan_aq#33,49 ,119 ,80 
tiantan_aq#34,53 ,116 ,85 
tiantan_aq#35,56 ,119 ,93 
tiantan_aq#36,56 ,111 ,72 
tiantan_aq#37,58 ,105 ,66 
tiantan_aq#38,55 ,103 ,62 
tiantan_aq#39,53 ,93 ,59 
tiantan_aq#40,50 ,93 ,58 
tiantan_aq#41,56 ,96 ,47 
tiantan_aq#42,56 ,96 ,27 
tiantan_aq#43,45 ,85 ,27 
tiantan_aq#44,41 ,77 ,46 
tiantan_aq#45,40 ,75 ,52 
tiantan_aq#46,40 ,70 ,46 
tiantan_aq#47,38 ,77 ,52 
guanyuan_aq#0,56 ,85 ,60 
guanyuan_aq#1,50 ,88 ,59 
guanyuan_aq#2,48 ,90 ,62 
guanyuan_aq#3,45 ,95 ,62 
guanyuan_aq#4,44 ,86 ,63 
guanyuan_aq#5,45 ,84 ,68 
guanyuan_aq#6,51 ,102 ,72 
guanyuan_aq#7,51 ,104 ,73 
guanyuan_aq#8,51 ,108 ,55 
guanyuan_aq#9,50 ,104 ,69 
guanyuan_aq#10,47 ,103 ,70 
guanyuan_aq#11,50 ,112 ,73 
guanyuan_aq#12,49 ,111 ,93 
guanyuan_aq#13,47 ,110 ,92 
guanyuan_aq#14,51 ,118 ,93 
guanyuan_aq#15,50 ,118 ,89 
guanyuan_aq#16,52 ,115 ,91 
guanyuan_aq#17,49 ,106 ,88 
guanyuan_aq#18,49 ,106 ,84 
guanyuan_aq#19,49 ,104 ,79 
guanyuan_aq#20,48 ,108 ,77 
guanyuan_aq#21,52 ,109 ,69 
guanyuan_aq#22,51 ,112 ,62 
guanyuan_aq#23,53 ,118 ,57 
guanyuan_aq#24,52 ,120 ,50 
guanyuan_aq#25,51 ,120 ,56 
guanyuan_aq#26,49 ,117 ,63 
guanyuan_aq#27,48 ,114 ,72 
guanyuan_aq#28,44 ,113 ,87 
guanyuan_aq#29,48 ,113 ,90 
guanyuan_aq#30,54 ,118 ,97 
guanyuan_aq#31,54 ,113 ,101 
guanyuan_aq#32,53 ,111 ,106 
guanyuan_aq#33,55 ,110 ,106 
guanyuan_aq#34,56 ,108 ,116 
guanyuan_aq#35,57 ,107 ,120 
guanyuan_aq#36,59 ,107 ,127 
guanyuan_aq#37,62 ,107 ,125 
guanyuan_aq#38,63 ,107 ,122 
guanyuan_aq#39,61 ,107 ,116 
guanyuan_aq#40,53 ,85 ,110 
guanyuan_aq#41,55 ,91 ,102 
guanyuan_aq#42,58 ,96 ,77 
guanyuan_aq#43,48 ,82 ,62 
guanyuan_aq#44,41 ,77 ,69 
guanyuan_aq#45,40 ,82 ,76 
guanyuan_aq#46,40 ,74 ,69 
guanyuan_aq#47,29 ,72 ,74 
wanshouxig_aq#0,50 ,113 ,48 
wanshouxig_aq#1,50 ,106 ,48 
wanshouxig_aq#2,50 ,113 ,57 
wanshouxig_aq#3,51 ,116 ,56 
wanshouxig_aq#4,48 ,109 ,58 
wanshouxig_aq#5,49 ,109 ,57 
wanshouxig_aq#6,48 ,106 ,60 
wanshouxig_aq#7,47 ,102 ,62 
wanshouxig_aq#8,47 ,103 ,53 
wanshouxig_aq#9,45 ,98 ,64 
wanshouxig_aq#10,45 ,93 ,63 
wanshouxig_aq#11,46 ,101 ,60 
wanshouxig_aq#12,42 ,105 ,85 
wanshouxig_aq#13,47 ,111 ,84 
wanshouxig_aq#14,47 ,118 ,82 
wanshouxig_aq#15,47 ,121 ,78 
wanshouxig_aq#16,46 ,119 ,82 
wanshouxig_aq#17,51 ,121 ,80 
wanshouxig_aq#18,49 ,115 ,74 
wanshouxig_aq#19,50 ,111 ,72 
wanshouxig_aq#20,51 ,108 ,60 
wanshouxig_aq#21,51 ,110 ,58 
wanshouxig_aq#22,52 ,119 ,51 
wanshouxig_aq#23,50 ,119 ,49 
wanshouxig_aq#24,50 ,121 ,40 
wanshouxig_aq#25,52 ,123 ,42 
wanshouxig_aq#26,52 ,125 ,50 
wanshouxig_aq#27,51 ,120 ,64 
wanshouxig_aq#28,45 ,124 ,72 
wanshouxig_aq#29,48 ,126 ,77 
wanshouxig_aq#30,49 ,131 ,80 
wanshouxig_aq#31,54 ,130 ,88 
wanshouxig_aq#32,55 ,119 ,92 
wanshouxig_aq#33,55 ,120 ,95 
wanshouxig_aq#34,57 ,118 ,97 
wanshouxig_aq#35,58 ,127 ,92 
