test_id,PM2.5,PM10,O3
dongsi_aq#0,83 ,126 ,81 
dongsi_aq#1,84 ,119 ,91 
dongsi_aq#2,77 ,122 ,94 
dongsi_aq#3,79 ,130 ,119 
dongsi_aq#4,70 ,136 ,140 
dongsi_aq#5,75 ,128 ,151 
dongsi_aq#6,78 ,121 ,151 
dongsi_aq#7,81 ,122 ,168 
dongsi_aq#8,77 ,124 ,148 
dongsi_aq#9,78 ,130 ,171 
dongsi_aq#10,73 ,106 ,170 
dongsi_aq#11,78 ,112 ,166 
dongsi_aq#12,79 ,117 ,157 
dongsi_aq#13,82 ,119 ,145 
dongsi_aq#14,90 ,124 ,128 
dongsi_aq#15,82 ,118 ,92 
dongsi_aq#16,81 ,118 ,89 
dongsi_aq#17,80 ,120 ,79 
dongsi_aq#18,85 ,119 ,60 
dongsi_aq#19,89 ,112 ,46 
dongsi_aq#20,94 ,110 ,48 
dongsi_aq#21,88 ,105 ,46 
dongsi_aq#22,73 ,106 ,46 
dongsi_aq#23,60 ,110 ,34 
dongsi_aq#24,60 ,105 ,57 
dongsi_aq#25,54 ,99 ,79 
dongsi_aq#26,55 ,100 ,91 
dongsi_aq#27,53 ,97 ,99 
dongsi_aq#28,56 ,99 ,109 
dongsi_aq#29,45 ,103 ,133 
dongsi_aq#30,40 ,102 ,159 
dongsi_aq#31,43 ,108 ,152 
dongsi_aq#32,43 ,109 ,127 
dongsi_aq#33,49 ,100 ,146 
dongsi_aq#34,45 ,102 ,146 
dongsi_aq#35,43 ,99 ,156 
dongsi_aq#36,56 ,96 ,163 
dongsi_aq#37,52 ,87 ,140 
dongsi_aq#38,50 ,90 ,138 
dongsi_aq#39,65 ,97 ,125 
dongsi_aq#40,61 ,99 ,107 
dongsi_aq#41,63 ,98 ,107 
dongsi_aq#42,68 ,94 ,80 
dongsi_aq#43,58 ,99 ,62 
dongsi_aq#44,59 ,96 ,51 
dongsi_aq#45,60 ,97 ,72 
dongsi_aq#46,61 ,98 ,79 
dongsi_aq#47,58 ,107 ,88 
tiantan_aq#0,82 ,126 ,74 
tiantan_aq#1,79 ,129 ,87 
tiantan_aq#2,76 ,120 ,99 
tiantan_aq#3,73 ,127 ,113 
tiantan_aq#4,70 ,121 ,124 
tiantan_aq#5,68 ,129 ,145 
tiantan_aq#6,66 ,125 ,141 
tiantan_aq#7,68 ,123 ,155 
tiantan_aq#8,66 ,126 ,144 
tiantan_aq#9,63 ,123 ,153 
tiantan_aq#10,56 ,119 ,157 
tiantan_aq#11,58 ,126 ,138 
tiantan_aq#12,59 ,122 ,133 
tiantan_aq#13,63 ,120 ,120 
tiantan_aq#14,69 ,125 ,106 
tiantan_aq#15,70 ,115 ,83 
tiantan_aq#16,72 ,102 ,70 
tiantan_aq#17,74 ,100 ,62 
tiantan_aq#18,73 ,96 ,46 
tiantan_aq#19,66 ,93 ,35 
tiantan_aq#20,65 ,97 ,34 
tiantan_aq#21,63 ,96 ,36 
tiantan_aq#22,57 ,93 ,41 
tiantan_aq#23,57 ,98 ,48 
tiantan_aq#24,55 ,98 ,59 
tiantan_aq#25,46 ,90 ,80 
tiantan_aq#26,45 ,84 ,85 
tiantan_aq#27,43 ,92 ,82 
tiantan_aq#28,45 ,96 ,97 
tiantan_aq#29,41 ,97 ,112 
tiantan_aq#30,41 ,112 ,144 
tiantan_aq#31,36 ,109 ,137 
tiantan_aq#32,32 ,104 ,121 
tiantan_aq#33,33 ,102 ,143 
tiantan_aq#34,35 ,99 ,136 
tiantan_aq#35,33 ,91 ,140 
tiantan_aq#36,44 ,86 ,134 
tiantan_aq#37,43 ,82 ,114 
