test_id,PM2.5,PM10,O3
dongsi_aq#0,52.44679642,52.12537766,18.39112663
dongsi_aq#1,37.20869064,99.47714233,44.57397461
dongsi_aq#2,62.05205154,88.34349823,56.80569839
dongsi_aq#3,56.73555756,135.750885,88.23160553
dongsi_aq#4,54.34614563,113.1469345,104.5272141
dongsi_aq#5,50.34851837,96.41241455,89.66990662
dongsi_aq#6,61.23228455,65.42559052,129.4860992
dongsi_aq#7,36.56332779,46.72751617,134.1328735
dongsi_aq#8,38.48542023,46.99554443,146.9640656
dongsi_aq#9,44.28012466,50.86564636,160.098526
dongsi_aq#10,47.15211105,20.43945885,167.3586578
dongsi_aq#11,40.11893082,28.37448883,142.2469177
dongsi_aq#12,33.35643768,15.95891571,173.9536133
dongsi_aq#13,19.46463203,14.0257864,136.3332825
dongsi_aq#14,21.73569679,15.74282742,125.3636475
dongsi_aq#15,12.29299259,13.40908241,71.92255402
dongsi_aq#16,14.12021351,29.00102043,66.70050049
dongsi_aq#17,13.98277855,21.48390198,76.38343048
dongsi_aq#18,7.889518261,39.59618759,13.47639656
dongsi_aq#19,7.897812366,34.96136475,51.03541946
dongsi_aq#20,9.32979393,35.06310272,105.7616653
dongsi_aq#21,7.038523197,28.88522911,11.31325531
dongsi_aq#22,13.40292263,33.29782867,8.027821541
dongsi_aq#23,30.4506588,77.59783936,4.809410572
dongsi_aq#24,50.61172867,73.02030945,30.56090546
dongsi_aq#25,47.92126083,84.05091095,22.77596283
dongsi_aq#26,53.47491837,66.61573029,60.08755875
dongsi_aq#27,36.64342117,66.4260788,83.86447144
dongsi_aq#28,23.05385208,56.689991,110.9772034
dongsi_aq#29,42.32982635,57.84173965,118.2489166
dongsi_aq#30,27.88951683,49.0598793,158.6167145
dongsi_aq#31,31.052948,38.91001129,107.3297348
dongsi_aq#32,34.80397797,33.46279144,175.1571045
dongsi_aq#33,38.17505646,31.3394928,175.1571045
dongsi_aq#34,35.29817581,27.5474987,126.38871
dongsi_aq#35,41.90715027,40.66481781,138.0783997
dongsi_aq#36,66.8974762,27.6149025,170.9434204
dongsi_aq#37,38.68598938,33.5097847,128.7298584
dongsi_aq#38,30.80613518,35.26915359,89.2691803
dongsi_aq#39,35.28747559,47.3884201,88.33575439
dongsi_aq#40,35.4365654,42.20986176,83.77997589
dongsi_aq#41,21.5713253,37.7039032,68.51829529
dongsi_aq#42,34.57574081,36.8509407,34.81327438
dongsi_aq#43,23.93393898,57.8180809,34.68216324
dongsi_aq#44,34.54146576,66.53487396,16.92350388
dongsi_aq#45,16.95116425,77.38157654,19.77619934
dongsi_aq#46,17.12995529,44.86200714,9.006360054
dongsi_aq#47,26.45393562,47.45730209,18.99236679
tiantan_aq#0,48.2741127,42.75946045,16.29035759
tiantan_aq#1,45.82883453,55.91671371,48.88527679
tiantan_aq#2,50.7850647,75.37599182,61.32883072
tiantan_aq#3,48.87483597,84.71138,80.70018768
tiantan_aq#4,72.0622406,127.3471298,90.70147705
tiantan_aq#5,52.51576614,74.52103424,95.02577972
tiantan_aq#6,54.20711517,84.5382309,127.7895432
tiantan_aq#7,39.93640518,83.43361664,129.6278839
tiantan_aq#8,39.33237839,79.83191681,132.3318787
tiantan_aq#9,37.18348694,112.7556458,135.9275818
tiantan_aq#10,25.85959625,50.50803757,131.6672211
tiantan_aq#11,19.50260735,23.27827454,121.7313919
tiantan_aq#12,15.1330452,12.70990086,123.8561554
tiantan_aq#13,10.23750496,13.89003181,107.3963852
tiantan_aq#14,12.09190845,18.31108665,104.8209457
tiantan_aq#15,9.910470009,11.35631561,84.40490723
tiantan_aq#16,14.50078678,14.57703972,63.08732224
tiantan_aq#17,11.63327026,12.4940176,39.74570465
tiantan_aq#18,17.77568817,15.32487583,18.61167908
tiantan_aq#19,18.31532097,12.47969532,18.37517738
tiantan_aq#20,13.42424107,9.112217903,25.66499329
tiantan_aq#21,14.72394848,14.39494705,6.242900848
tiantan_aq#22,12.5460701,20.16575432,5.377396107
tiantan_aq#23,35.70835114,46.56238937,2.269794703
tiantan_aq#24,32.14850616,56.71767807,24.69423676
tiantan_aq#25,34.44404602,61.90584946,24.43391037
tiantan_aq#26,26.90670013,55.02190781,56.152565
tiantan_aq#27,23.13923836,61.72704315,75.71496582
tiantan_aq#28,29.49932671,51.68489838,102.1284866
tiantan_aq#29,21.76221848,45.43424225,112.3669434
tiantan_aq#30,20.50765419,41.73895264,139.3200531
tiantan_aq#31,27.73926163,37.69115829,141.3242645
tiantan_aq#32,20.76418495,29.67655945,146.9183197
tiantan_aq#33,23.99295235,32.27507019,146.9183197
tiantan_aq#34,10.54196167,29.9331131,126.6287994
tiantan_aq#35,10.6388731,22.92213249,115.2067566
tiantan_aq#36,16.39381409,28.32471466,113.968689
tiantan_aq#37,23.50071526,31.19213486,86.23593903
tiantan_aq#38,31.34662247,25.52661896,76.38882446
tiantan_aq#39,52.58246994,40.99972534,76.64945221
tiantan_aq#40,30.17359352,43.84514236,42.80305481
tiantan_aq#41,28.21584702,35.98055649,32.13359451
tiantan_aq#42,30.71947098,32.3511734,18.50232315
tiantan_aq#43,24.97659302,33.48443604,22.67228699
tiantan_aq#44,24.12497902,32.87078476,7.079053402
tiantan_aq#45,25.8129158,47.76448822,26.92298698
tiantan_aq#46,43.16746521,52.55988312,11.68698215
tiantan_aq#47,36.36790085,49.30864334,6.697303772
guanyuan_aq#0,8.236255646,99.80335999,30.53525352
guanyuan_aq#1,22.82859802,120.6951218,64.57375336
guanyuan_aq#2,31.46030617,124.9488831,71.90743256
guanyuan_aq#3,41.84802246,148.7062225,96.47289276
guanyuan_aq#4,34.20675278,164.596344,111.7733459
guanyuan_aq#5,28.1439724,152.7794647,117.707283
guanyuan_aq#6,27.8459053,131.028244,152.7171173
guanyuan_aq#7,26.43742752,83.89562988,142.2237091
guanyuan_aq#8,41.33232498,103.8001099,162.3432007
guanyuan_aq#9,33.46483612,79.12986755,172.1189423
guanyuan_aq#10,33.39493561,49.44136047,167.7968597
guanyuan_aq#11,24.18827438,27.81936073,159.7996368
guanyuan_aq#12,28.96482658,21.94376564,173.9234314
guanyuan_aq#13,14.07357311,25.48649979,149.9541779
guanyuan_aq#14,18.13298988,42.35686493,130.4543304
guanyuan_aq#15,13.84858894,32.40040207,101.7031631
guanyuan_aq#16,26.92905998,18.02241135,89.33760834
guanyuan_aq#17,22.70397949,14.41950035,69.32299805
guanyuan_aq#18,25.11909485,10.34083462,52.81533813
guanyuan_aq#19,21.39831734,12.06227112,20.8791275
guanyuan_aq#20,20.13640022,12.72249794,71.65503693
guanyuan_aq#21,15.82547569,17.9577961,18.02995872
guanyuan_aq#22,21.56357574,17.65341568,8.363494873
guanyuan_aq#23,38.96482086,40.95175552,10.6294775
guanyuan_aq#24,47.03502655,60.11346436,28.87945938
guanyuan_aq#25,48.54092026,41.22505188,40.31964493
guanyuan_aq#26,44.09577942,63.33311844,54.10645294
guanyuan_aq#27,35.38628387,61.56487274,86.08872986
guanyuan_aq#28,39.0570488,55.96485901,116.8151169
guanyuan_aq#29,31.76207352,60.90407944,120.7038116
guanyuan_aq#30,27.9780407,73.69780731,153.7302856
guanyuan_aq#31,36.4928894,60.22782898,114.8514404
guanyuan_aq#32,23.49139786,49.48320389,177.3359985
guanyuan_aq#33,23.01809311,45.97728348,166.456131
guanyuan_aq#34,18.29601288,66.837883,135.9684906
guanyuan_aq#35,22.72474861,47.40419769,139.6609344
guanyuan_aq#36,42.4788475,52.38056564,160.2192688
guanyuan_aq#37,40.06772995,74.8503418,122.3551865
guanyuan_aq#38,38.05196381,82.17656708,96.89532471
guanyuan_aq#39,39.7023468,69.28056335,117.1551666
guanyuan_aq#40,20.57306671,46.6207962,85.43927765
guanyuan_aq#41,9.891630173,56.47549438,51.21589661
guanyuan_aq#42,17.22432709,42.83106613,53.45246124
guanyuan_aq#43,16.51283455,46.6573143,40.52548218
guanyuan_aq#44,14.20252419,39.53941727,30.12143898
guanyuan_aq#45,9.729250908,28.46878624,32.17401123
guanyuan_aq#46,20.19879723,31.12903214,7.618752956
guanyuan_aq#47,18.71002579,51.26490784,16.10040474
wanshouxig_aq#0,34.38518524,57.97068787,22.32034492
wanshouxig_aq#1,53.58255768,74.80760193,52.41234589
wanshouxig_aq#2,42.50275803,67.32051849,61.46613693
wanshouxig_aq#3,41.09506607,131.7366638,81.12377167
wanshouxig_aq#4,39.27487946,129.3877869,92.20993805
wanshouxig_aq#5,34.04829788,121.6437225,81.39737701
wanshouxig_aq#6,48.12302399,95.15423584,135.6900482
wanshouxig_aq#7,58.52238846,100.8136826,130.0623322
wanshouxig_aq#8,36.79078674,116.3850555,146.0303192
wanshouxig_aq#9,43.81822205,104.8314438,158.2162018
wanshouxig_aq#10,52.95254517,59.26581573,152.7102814
wanshouxig_aq#11,35.79454422,26.97546005,136.4055176
wanshouxig_aq#12,28.7813015,16.6393795,140.2937469
wanshouxig_aq#13,26.3413353,15.92289734,130.8842468
wanshouxig_aq#14,30.16889,17.88112831,117.2615814
wanshouxig_aq#15,41.74372864,7.818174362,56.39317703
wanshouxig_aq#16,27.33098602,24.39581299,59.63308716
wanshouxig_aq#17,30.41113281,11.64246559,44.83608627
wanshouxig_aq#18,28.22747421,11.88854885,38.35382843
wanshouxig_aq#19,21.93153763,9.975494385,43.28303528
wanshouxig_aq#20,25.57043839,13.99904633,57.94700241
wanshouxig_aq#21,16.64752579,13.99688721,2.784963131
wanshouxig_aq#22,19.98744011,11.21760082,2.798700571
wanshouxig_aq#23,48.74508286,37.43923569,2.133380651
wanshouxig_aq#24,61.11790466,51.83918381,44.16020966
wanshouxig_aq#25,41.75483704,67.07698822,48.86413956
wanshouxig_aq#26,43.0723114,79.72779083,56.14378357
wanshouxig_aq#27,29.17103004,51.56297302,77.71099854
wanshouxig_aq#28,23.79733276,35.56784821,104.3745575
wanshouxig_aq#29,24.45491028,39.73659134,117.7378769
wanshouxig_aq#30,19.13223839,47.51318359,144.1495667
wanshouxig_aq#31,15.55999279,72.26102448,146.2907715
wanshouxig_aq#32,16.50682068,62.04820251,160.1738281
wanshouxig_aq#33,15.51300144,50.18126678,160.1738281
wanshouxig_aq#34,16.43620682,39.77188873,138.9181061
wanshouxig_aq#35,22.29602623,44.91907501,135.053009
wanshouxig_aq#36,14.61652184,62.88576126,129.8289185
wanshouxig_aq#37,21.94166374,90.27611542,111.7339096
wanshouxig_aq#38,32.70254898,101.0849838,64.56821442
wanshouxig_aq#39,33.89914703,73.8001709,85.22045135
wanshouxig_aq#40,31.96047401,77.10923004,62.52098846
wanshouxig_aq#41,31.11020088,64.751297,55.88365936
wanshouxig_aq#42,24.4464035,60.80086517,47.83195496
wanshouxig_aq#43,27.22220612,51.66799545,45.23094177
wanshouxig_aq#44,27.11894035,61.42857361,21.27806091
wanshouxig_aq#45,27.73844147,65.04977417,26.62718201
wanshouxig_aq#46,21.51595879,89.89222717,5.874771118
wanshouxig_aq#47,29.12063599,70.47869873,13.54606438
aotizhongx_aq#0,31.73391533,57.17827606,11.43816662
aotizhongx_aq#1,39.08409882,57.91123199,55.40476608
aotizhongx_aq#2,39.93335724,84.1088028,67.04866028
aotizhongx_aq#3,45.37552643,122.7581863,81.9955368
aotizhongx_aq#4,38.19208145,132.4688263,98.58851624
